Genre,Movie Name,Duration,Duration Minutes,Rating,Votes,genre
Action,Mongol,2h 35m,155.0,8.7,93.0,Scripts\action_movies
Action,Shark Island,1h 21m,81.0,4.0,114.0,Scripts\action_movies
Action,Aserb: The Squadron,2h,120.0,5.2,304.0,Scripts\action_movies
Action,Clone Cops,1h 36m,96.0,8.0,191.0,Scripts\action_movies
Action,The Traveller,2h 14m,134.0,5.2,207.0,Scripts\action_movies
Action,The Wolf,2h 14m,,3.5,35.0,Scripts\action_movies
Action,The Grey Men,1h 37m,97.0,6.4,70.0,Scripts\action_movies
Action,Checkmate,1h 44m,104.0,4.3,385.0,Scripts\action_movies
Action,Bloodline,1h 20m,80.0,9.2,49.0,Scripts\action_movies
Action,Six jours,1h 35m,95.0,6.4,100.0,Scripts\action_movies
Action,The Wild Blade of Strangers,1h 42m,102.0,6.2,113.0,Scripts\action_movies
Action,Sector 17,2h 26m,146.0,5.4,1300.0,Scripts\action_movies
Action,Correr para Vivir,1h 37m,97.0,7.0,195.0,Scripts\action_movies
Action,Witch Hunter,1h 20m,80.0,5.2,23.0,Scripts\action_movies
Action,Agastya - Chapter 1,2h 48m,168.0,6.9,597.0,Scripts\action_movies
Action,Yuva,2h 33m,153.0,5.8,834.0,Scripts\action_movies
Action,Bad Boyz,2h 30m,150.0,4.6,606.0,Scripts\action_movies
Action,Captain Miller,2h 37m,157.0,6.5,8600.0,Scripts\action_movies
Action,Saindhav,2h 18m,138.0,5.0,1600.0,Scripts\action_movies
Action,Naam,2h 16m,136.0,6.3,277.0,Scripts\action_movies
Action,Ship of the Damned,1h 28m,88.0,2.8,295.0,Scripts\action_movies
Action,Warrior Awang and Master Tok Gajah,1h 58m,118.0,4.6,472.0,Scripts\action_movies
Action,Next to Us,2h 5m,125.0,4.9,221.0,Scripts\action_movies
Action,Love You to Debt,2h 15m,135.0,6.2,754.0,Scripts\action_movies
Action,Bachhala Malli,2h 20m,140.0,8.3,3900.0,Scripts\action_movies
Action,Mathu Vadalara 2,2h 19m,139.0,7.0,1600.0,Scripts\action_movies
Action,Conquer: Lahad Datu,2h,120.0,6.7,504.0,Scripts\action_movies
Action,Iddaru,2h 28m,148.0,8.8,296.0,Scripts\action_movies
Action,Ape X Mecha Ape: New World Order,1h 27m,87.0,2.8,134.0,Scripts\action_movies
Action,Zebra,2h 44m,164.0,8.0,3200.0,Scripts\action_movies
Action,Buying Time,1h 24m,84.0,5.5,280.0,Scripts\action_movies
Action,Iron Fighter,1h 20m,80.0,3.6,62.0,Scripts\action_movies
Action,Mazhai Pidikatha Manithan,2h 13m,133.0,4.5,423.0,Scripts\action_movies
Action,Dirty Money,1h 40m,100.0,5.6,113.0,Scripts\action_movies
Action,24 Hours to D-Day,1h 23m,83.0,4.6,36.0,Scripts\action_movies
Action,The Infallibles,1h 39m,99.0,4.8,751.0,Scripts\action_movies
Action,The Kingdom,2h 13m,133.0,7.9,88.0,Scripts\action_movies
Action,Sucha Soorma,2h 16m,136.0,6.4,916.0,Scripts\action_movies
Action,Devaki Nandana Vasudeva,2h 8m,128.0,8.8,2700.0,Scripts\action_movies
Action,Shekko,2h,120.0,6.0,554.0,Scripts\action_movies
Action,Ballistic,1h 35m,95.0,2.3,161.0,Scripts\action_movies
Action,Sikaar,2h 30m,150.0,8.3,677.0,Scripts\action_movies
Action,Hakkenden,2h 29m,149.0,5.7,74.0,Scripts\action_movies
Action,High Forces,1h 59m,119.0,5.7,521.0,Scripts\action_movies
Action,Clownface 3,1h 44m,104.0,9.5,35.0,Scripts\action_movies
Action,Taklee Genesis x Worlds Collide,2h 26m,146.0,5.4,401.0,Scripts\action_movies
Action,Rang De Basanti,2h 54m,174.0,8.8,144.0,Scripts\action_movies
Action,The Experts,2h 1m,121.0,6.2,264.0,Scripts\action_movies
Action,The Artifact,1h 48m,108.0,,,Scripts\action_movies
Action,Sunfall,1h 14m,74.0,2.3,36.0,Scripts\action_movies
Action,Camp Blood: Clown Shark,1h 10m,70.0,3.3,86.0,Scripts\action_movies
Action,Memes & Nightmares,1h 21m,81.0,5.7,84.0,Scripts\action_movies
Action,6 Hours Away,1h 33m,93.0,3.9,242.0,Scripts\action_movies
Action,Turbo,2h 35m,155.0,5.9,3600.0,Scripts\action_movies
Action,Mister Gates,2h 35m,,8.8,28.0,Scripts\action_movies
Action,Rode College,2h 48m,168.0,6.6,424.0,Scripts\action_movies
Action,Malayalee from India,2h 40m,160.0,5.6,5000.0,Scripts\action_movies
Action,Siren,2h 34m,154.0,6.4,2900.0,Scripts\action_movies
Action,Kung Fu Games,1h 38m,98.0,3.3,377.0,Scripts\action_movies
Action,Onsen shâku,1h 10m,70.0,5.9,28.0,Scripts\action_movies
Action,Premalo,2h 8m,128.0,7.3,1100.0,Scripts\action_movies
Action,Eye for an Eye 2,1h 30m,90.0,6.6,498.0,Scripts\action_movies
Action,Ghost Killer,1h 45m,105.0,7.1,63.0,Scripts\action_movies
Action,Kuang Bao Ju Xi,1h 15m,75.0,6.0,71.0,Scripts\action_movies
Action,Kizumonogatari: Koyomi Vamp,2h 24m,144.0,7.0,87.0,Scripts\action_movies
Action,The Epidemic,1h 35m,95.0,5.8,69.0,Scripts\action_movies
Action,Big City Greens the Movie: Spacecation,1h 23m,83.0,6.2,538.0,Scripts\action_movies
Action,Texas Twister,1h 28m,88.0,2.5,157.0,Scripts\action_movies
Action,Cholo Zombies,1h 36m,96.0,4.7,102.0,Scripts\action_movies
Action,Road Wars: Max Fury,1h 23m,83.0,2.0,350.0,Scripts\action_movies
Action,Mr. Bachchan,2h 30m,150.0,3.6,5300.0,Scripts\action_movies
Action,Gandhi 3,2h 23m,143.0,5.5,237.0,Scripts\action_movies
Action,The Avenger,2h 23m,,4.2,5.0,Scripts\action_movies
Action,Breaking and Re-entering,1h 49m,109.0,5.8,440.0,Scripts\action_movies
Action,Shu Si Yi Bo,1h 31m,91.0,6.6,32.0,Scripts\action_movies
Action,My Fathers' Daughter,1h 18m,78.0,6.7,74.0,Scripts\action_movies
Action,Stranded Pearl,1h 30m,90.0,6.0,27.0,Scripts\action_movies
Action,Prepare to Die,1h 33m,93.0,4.6,232.0,Scripts\action_movies
Action,The Legend Hunters,1h 33m,,5.4,30.0,Scripts\action_movies
Action,Bhairadevi,2h 14m,134.0,8.9,46.0,Scripts\action_movies
Action,Bhaiyya Ji,2h 30m,150.0,4.8,7400.0,Scripts\action_movies
Action,Ameena,1h 47m,107.0,6.4,19.0,Scripts\action_movies
Action,Mission: Chapter 1,2h 24m,144.0,5.9,1700.0,Scripts\action_movies
Action,The Miranda Brothers,1h 39m,99.0,4.4,189.0,Scripts\action_movies
Action,How to Make a Werewolf,16+,0.0,5.9,138.0,Scripts\action_movies
Action,Game On,2h 20m,140.0,5.3,2300.0,Scripts\action_movies
Action,SCP: The Infinite Mission,16+,0.0,6.0,32.0,Scripts\action_movies
Action,The Heist,2h,120.0,6.9,2000.0,Scripts\action_movies
Action,The Mick and the Trick,1h 36m,96.0,5.0,75.0,Scripts\action_movies
Action,Where Is Gilgamesh?,1h 30m,90.0,9.0,605.0,Scripts\action_movies
Action,Anchakkallakokkan,2h 6m,126.0,6.6,1000.0,Scripts\action_movies
Action,Slide or Die the Movie,2h 7m,127.0,,,Scripts\action_movies
Action,Bastar: The Naxal Story,2h 4m,124.0,6.4,3300.0,Scripts\action_movies
Action,My Redneck Neighbor: Chapter 2 - Let the Games Begin,55m,55.0,,,Scripts\action_movies
Action,Buddy,2h 17m,137.0,3.9,342.0,Scripts\action_movies
Action,In Tenebras: Into the Darkness,1h 30m,90.0,3.3,173.0,Scripts\action_movies
Action,Blocking the Horse,1h 34m,94.0,6.5,12.0,Scripts\action_movies
Action,Tòkunbò,1h 53m,113.0,3.9,294.0,Scripts\action_movies
Action,They Call Her Death,1h 32m,92.0,6.6,26.0,Scripts\action_movies
Action,Panjab Files,1h 57m,117.0,8.1,19.0,Scripts\action_movies
Action,Kill Craft,1h 39m,99.0,2.3,363.0,Scripts\action_movies
Action,The Omicron Killer,1h 38m,98.0,2.9,594.0,Scripts\action_movies
Action,Samandar,2h 52m,172.0,7.7,138.0,Scripts\action_movies
Action,Nu Huo 12 Xiao Shi,1h 26m,86.0,6.0,47.0,Scripts\action_movies
Action,Own Kind,1h 26m,,,,Scripts\action_movies
Action,Double Ismart,2h 36m,156.0,2.9,2100.0,Scripts\action_movies
Action,Day Off,2h 36m,,3.7,11.0,Scripts\action_movies
Adventure,Mufasa: The Lion King,1h 58m,118.0,6.6,58000.0,Scripts\adventure_movies
Adventure,Moana 2,1h 40m,100.0,6.6,98000.0,Scripts\adventure_movies
Adventure,Flow,1h 25m,85.0,7.9,69000.0,Scripts\adventure_movies
Adventure,Gladiator II,2h 28m,148.0,6.5,224000.0,Scripts\adventure_movies
Adventure,Twisters,2h 2m,122.0,6.5,165000.0,Scripts\adventure_movies
Adventure,Sonic the Hedgehog 3,1h 50m,110.0,6.9,56000.0,Scripts\adventure_movies
Adventure,Venom: The Last Dance,1h 50m,110.0,6.0,114000.0,Scripts\adventure_movies
Adventure,Deadpool & Wolverine,2h 8m,128.0,7.6,487000.0,Scripts\adventure_movies
Adventure,Dune: Part Two,2h 46m,166.0,8.5,620000.0,Scripts\adventure_movies
Adventure,Freaky Tales,1h 46m,106.0,7.1,732.0,Scripts\adventure_movies
Adventure,The Day the Earth Blew Up: A Looney Tunes Movie,1h 31m,91.0,7.0,3600.0,Scripts\adventure_movies
Adventure,Furiosa: A Mad Max Saga,2h 28m,148.0,7.5,283000.0,Scripts\adventure_movies
Adventure,Solo Leveling: ReAwakening,2h 1m,121.0,8.9,11000.0,Scripts\adventure_movies
Adventure,Borderlands,1h 41m,101.0,4.7,47000.0,Scripts\adventure_movies
Adventure,Paddington in Peru,1h 46m,106.0,6.7,19000.0,Scripts\adventure_movies
Adventure,The Count of Monte-Cristo,2h 58m,178.0,7.6,33000.0,Scripts\adventure_movies
Adventure,Despicable Me 4,1h 34m,94.0,6.2,64000.0,Scripts\adventure_movies
Adventure,Transformers One,1h 44m,104.0,7.6,49000.0,Scripts\adventure_movies
Adventure,The Lord of the Rings: The War of the Rohirrim,2h 14m,134.0,6.3,29000.0,Scripts\adventure_movies
Adventure,Inside Out 2,1h 36m,96.0,7.5,215000.0,Scripts\adventure_movies
Adventure,The Return,1h 56m,116.0,6.2,8000.0,Scripts\adventure_movies
Adventure,Madame Web,1h 56m,116.0,4.0,100000.0,Scripts\adventure_movies
Adventure,Bad Boys: Ride or Die,1h 55m,115.0,6.5,99000.0,Scripts\adventure_movies
Adventure,Kingdom of the Planet of the Apes,2h 25m,145.0,6.9,151000.0,Scripts\adventure_movies
Adventure,Godzilla x Kong: The New Empire,1h 55m,115.0,6.0,121000.0,Scripts\adventure_movies
Adventure,Ghostbusters: Frozen Empire,1h 55m,115.0,6.1,93000.0,Scripts\adventure_movies
Adventure,Damsel,1h 50m,110.0,6.1,109000.0,Scripts\adventure_movies
Adventure,Red One,2h 3m,123.0,6.3,139000.0,Scripts\adventure_movies
Adventure,Love Lies Bleeding,1h 44m,104.0,6.6,56000.0,Scripts\adventure_movies
Adventure,Spaceman,1h 47m,107.0,5.7,43000.0,Scripts\adventure_movies
Adventure,Uglies,1h 40m,100.0,4.7,32000.0,Scripts\adventure_movies
Adventure,Kung Fu Panda 4,1h 34m,94.0,6.3,67000.0,Scripts\adventure_movies
Adventure,Attack on Titan the Movie: The Last Attack,2h 25m,145.0,9.2,15000.0,Scripts\adventure_movies
Adventure,Survive,1h 30m,90.0,4.6,2300.0,Scripts\adventure_movies
Adventure,The Garfield Movie,1h 41m,101.0,5.7,24000.0,Scripts\adventure_movies
Adventure,Spellbound,1h 49m,109.0,5.6,7200.0,Scripts\adventure_movies
Adventure,Harold and the Purple Crayon,1h 30m,90.0,5.7,8200.0,Scripts\adventure_movies
Adventure,Wallace & Gromit: Vengeance Most Fowl,1h 22m,82.0,7.5,34000.0,Scripts\adventure_movies
Adventure,Night of the Zoopocalypse,1h 31m,91.0,6.1,487.0,Scripts\adventure_movies
Adventure,Atlas,1h 58m,118.0,5.6,56000.0,Scripts\adventure_movies
Adventure,Rebel Moon - Part Two: The Scargiver,2h 2m,122.0,5.3,59000.0,Scripts\adventure_movies
Adventure,Descendants: The Rise of Red,1h 31m,91.0,4.7,7000.0,Scripts\adventure_movies
Adventure,Kalki 2898 AD,3h,180.0,7.0,66000.0,Scripts\adventure_movies
Adventure,Arthur the King,1h 47m,107.0,7.0,34000.0,Scripts\adventure_movies
Adventure,The Unholy Trinity,1h 33m,93.0,7.9,49.0,Scripts\adventure_movies
Adventure,Monster Summer,1h 37m,97.0,5.7,3600.0,Scripts\adventure_movies
Adventure,My Penguin Friend,1h 37m,97.0,6.7,4900.0,Scripts\adventure_movies
Adventure,Winner,1h 43m,103.0,6.5,2400.0,Scripts\adventure_movies
Adventure,Hitpig,1h 26m,86.0,5.1,905.0,Scripts\adventure_movies
Adventure,Thelma the Unicorn,1h 33m,93.0,5.7,2900.0,Scripts\adventure_movies
Adventure,No Way Up,1h 30m,90.0,4.6,10000.0,Scripts\adventure_movies
Adventure,Megamind vs. The Doom Syndicate,1h 23m,83.0,2.5,5500.0,Scripts\adventure_movies
Adventure,The Goat Life,2h 53m,173.0,7.1,47000.0,Scripts\adventure_movies
Adventure,Family Pack,1h 34m,94.0,5.5,8900.0,Scripts\adventure_movies
Adventure,River of Blood,1h 26m,86.0,5.3,1700.0,Scripts\adventure_movies
Adventure,The Best Christmas Pageant Ever,1h 39m,99.0,6.8,6100.0,Scripts\adventure_movies
Adventure,The Wages of Fear,1h 44m,104.0,4.6,4100.0,Scripts\adventure_movies
Adventure,Orion and the Dark,1h 33m,93.0,6.3,17000.0,Scripts\adventure_movies
Adventure,Dongeng Sang Kancil,1h 39m,99.0,6.8,150.0,Scripts\adventure_movies
Adventure,Devil's Knight,1h 30m,90.0,5.4,800.0,Scripts\adventure_movies
Adventure,Sasquatch Sunset,1h 28m,88.0,5.4,5400.0,Scripts\adventure_movies
Adventure,Overlord: The Sacred Kingdom,2h 15m,135.0,6.9,877.0,Scripts\adventure_movies
Adventure,Lost on a Mountain in Maine,1h 38m,98.0,6.1,1200.0,Scripts\adventure_movies
Adventure,Justice League: Crisis on Infinite Earths - Part One,1h 33m,93.0,6.2,8400.0,Scripts\adventure_movies
Adventure,Justice League: Crisis on Infinite Earths - Part Three,1h 34m,94.0,6.1,4400.0,Scripts\adventure_movies
Adventure,Bookworm,1h 43m,103.0,6.0,1800.0,Scripts\adventure_movies
Adventure,Anaconda,1h 24m,84.0,4.8,622.0,Scripts\adventure_movies
Adventure,Chuck Billy and the Marvelous Guava Tree,1h 30m,90.0,7.5,910.0,Scripts\adventure_movies
Adventure,Something in the Water,1h 26m,86.0,4.1,4600.0,Scripts\adventure_movies
Adventure,Hanu Man,2h 38m,158.0,7.7,29000.0,Scripts\adventure_movies
Adventure,Buffalo Kids,1h 33m,93.0,6.6,666.0,Scripts\adventure_movies
Adventure,"I, the Executioner",1h 58m,118.0,6.3,1700.0,Scripts\adventure_movies
Adventure,Saving Bikini Bottom: The Sandy Cheeks Movie,1h 22m,82.0,3.7,3800.0,Scripts\adventure_movies
Adventure,The Price of Money: A Largo Winch Adventure,1h 40m,100.0,5.0,1100.0,Scripts\adventure_movies
Adventure,Badland Hunters,1h 47m,107.0,5.9,12000.0,Scripts\adventure_movies
Adventure,The Empire,1h 50m,110.0,5.2,1200.0,Scripts\adventure_movies
Adventure,Ultraman: Rising,1h 57m,117.0,6.9,6300.0,Scripts\adventure_movies
Adventure,The Courier,1h 41m,101.0,6.0,4400.0,Scripts\adventure_movies
Adventure,Autumn and the Black Jaguar,1h 40m,100.0,5.6,989.0,Scripts\adventure_movies
Adventure,A Legend,2h 9m,129.0,4.7,884.0,Scripts\adventure_movies
Adventure,My Hero Academia: You're Next,1h 50m,110.0,7.0,2000.0,Scripts\adventure_movies
Adventure,That Christmas,1h 31m,91.0,6.8,17000.0,Scripts\adventure_movies
Adventure,Manjummel Boys,2h 15m,135.0,8.2,27000.0,Scripts\adventure_movies
Adventure,Saint-Exupéry,1h 38m,98.0,5.5,252.0,Scripts\adventure_movies
Adventure,200% Wolf,1h 38m,98.0,5.9,1300.0,Scripts\adventure_movies
Adventure,Operation Blood Hunt,1h 33m,93.0,3.4,477.0,Scripts\adventure_movies
Adventure,Woody Woodpecker Goes to Camp,1h 40m,100.0,4.5,2500.0,Scripts\adventure_movies
Adventure,The Tiger's Apprentice,1h 24m,84.0,5.7,2200.0,Scripts\adventure_movies
Adventure,Cult Killer,1h 45m,105.0,4.8,2800.0,Scripts\adventure_movies
Adventure,Raqa,1h 47m,107.0,5.7,174.0,Scripts\adventure_movies
Adventure,Justice League: Crisis on Infinite Earths - Part Two,1h 34m,94.0,5.5,5300.0,Scripts\adventure_movies
Adventure,Sixty Minutes,1h 28m,88.0,5.7,5200.0,Scripts\adventure_movies
Adventure,Golden Kamuy,2h 7m,127.0,6.3,2500.0,Scripts\adventure_movies
Adventure,One Million Babes BC,1h 15m,75.0,2.2,78.0,Scripts\adventure_movies
Adventure,Doraemon the Movie: Nobita's Earth Symphony,1h 55m,115.0,6.6,1500.0,Scripts\adventure_movies
Adventure,Bambi: A Tale of Life in the Woods,1h 18m,78.0,5.7,160.0,Scripts\adventure_movies
Adventure,Angels Fallen: Warriors of Peace,1h 43m,103.0,4.9,5800.0,Scripts\adventure_movies
Adventure,The Twisters,1h 26m,86.0,2.6,325.0,Scripts\adventure_movies
Adventure,Dragonkeeper,1h 38m,98.0,5.7,1600.0,Scripts\adventure_movies
Adventure,Unspeakable: Beyond the Wall of Sleep,1h 30m,90.0,6.2,47.0,Scripts\adventure_movies
Adventure,Crayon Shin-chan: Ora's Dinosaur Diary,1h 46m,106.0,6.4,334.0,Scripts\adventure_movies
Adventure,Lumina,1h 53m,113.0,2.1,659.0,Scripts\adventure_movies
Adventure,The Firing Squad,1h 33m,93.0,5.4,5000.0,Scripts\adventure_movies
Adventure,Eat the Night,1h 46m,106.0,6.1,458.0,Scripts\adventure_movies
Adventure,Bade Miyan Chote Miyan,2h 43m,163.0,3.7,39000.0,Scripts\adventure_movies
Adventure,Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,1h 44m,104.0,7.1,8400.0,Scripts\adventure_movies
Adventure,The Last Redemption,2h 2m,122.0,6.7,3400.0,Scripts\adventure_movies
Adventure,Roadkill,1h 30m,90.0,3.7,677.0,Scripts\adventure_movies
Adventure,WWII: Operation Phoenix,1h 46m,106.0,6.2,71.0,Scripts\adventure_movies
Adventure,Escape,1h 34m,94.0,6.4,2000.0,Scripts\adventure_movies
Adventure,No Time to Spy: A Loud House Movie,1h 21m,81.0,6.4,444.0,Scripts\adventure_movies
Adventure,War of the Worlds: Extinction,1h 24m,84.0,3.1,200.0,Scripts\adventure_movies
Adventure,A Sloth Story,1h 30m,90.0,5.6,203.0,Scripts\adventure_movies
Adventure,No Chains No Masters,1h 38m,98.0,6.4,498.0,Scripts\adventure_movies
Adventure,A.R.M,2h 30m,150.0,7.1,8600.0,Scripts\adventure_movies
Adventure,Escape from the 21st Century,1h 38m,98.0,6.5,855.0,Scripts\adventure_movies
Adventure,Man and Witch: The Dance of a Thousand Steps,1h 34m,94.0,5.5,328.0,Scripts\adventure_movies
Adventure,Diplodocus,1h 30m,90.0,6.3,171.0,Scripts\adventure_movies
Adventure,My Oni Girl,1h 52m,112.0,6.0,1700.0,Scripts\adventure_movies
Adventure,Bionic,1h 50m,110.0,4.3,1700.0,Scripts\adventure_movies
Adventure,Thangalaan,2h 36m,156.0,6.6,6600.0,Scripts\adventure_movies
Adventure,This Too Shall Pass,1h 45m,105.0,,,Scripts\adventure_movies
Adventure,Robin and the Hoods,1h 40m,100.0,4.4,509.0,Scripts\adventure_movies
Adventure,Kanguva,2h 32m,152.0,4.5,15000.0,Scripts\adventure_movies
Adventure,Now or Never!,2h 32m,,2.2,17000.0,Scripts\adventure_movies
Adventure,The Lost Tiger,1h 30m,90.0,7.8,44.0,Scripts\adventure_movies
Adventure,Noah's Ark,1h 36m,96.0,4.3,641.0,Scripts\adventure_movies
Adventure,The Last Ronin,1h 55m,115.0,4.8,566.0,Scripts\adventure_movies
Adventure,Spiders on a Plane,1h 18m,78.0,5.2,371.0,Scripts\adventure_movies
Adventure,Gracie and Pedro: Pets to the Rescue,1h 27m,87.0,5.1,265.0,Scripts\adventure_movies
Adventure,The Magician's Raincoat,1h 27m,,5.5,97.0,Scripts\adventure_movies
Adventure,Pimpinero: Blood and Oil,2h 1m,121.0,5.6,544.0,Scripts\adventure_movies
Adventure,Planetquake,1h 25m,85.0,3.0,296.0,Scripts\adventure_movies
Adventure,Guest from the Future,2h 21m,141.0,6.0,1200.0,Scripts\adventure_movies
Adventure,Marianengraben,1h 27m,87.0,7.5,81.0,Scripts\adventure_movies
Adventure,The Last of Us: Immunity,1h 4m,64.0,5.8,14.0,Scripts\adventure_movies
Adventure,The Phantom Warrior,1h 59m,119.0,2.4,555.0,Scripts\adventure_movies
Adventure,Ayalaan,2h 35m,155.0,6.0,4000.0,Scripts\adventure_movies
Adventure,Game of Death - The six Doors to Hell,2h 35m,,,,Scripts\adventure_movies
Adventure,Going Viral,1h 30m,90.0,6.8,52.0,Scripts\adventure_movies
Adventure,Rebellious,1h 34m,94.0,6.0,186.0,Scripts\adventure_movies
Adventure,Barroz: Guardian of Treasures,2h 35m,155.0,3.5,988.0,Scripts\adventure_movies
Adventure,Bureau 749,2h 3m,123.0,4.1,519.0,Scripts\adventure_movies
Adventure,Never Look Away,1h 25m,85.0,7.2,255.0,Scripts\adventure_movies
Adventure,School of Magical Animals 3,1h 45m,105.0,5.9,307.0,Scripts\adventure_movies
Adventure,The Goat,1h 40m,100.0,6.0,95.0,Scripts\adventure_movies
Adventure,The Keepers of the 5 Kingdoms,1h 49m,109.0,4.0,219.0,Scripts\adventure_movies
Adventure,All for One,1h 37m,97.0,1.2,622.0,Scripts\adventure_movies
Adventure,Oscar Wilde About America,1h 38m,98.0,3.5,22.0,Scripts\adventure_movies
Adventure,Dalia y el Libro Rojo,1h 47m,107.0,6.4,77.0,Scripts\adventure_movies
Adventure,Cells at Work!,1h 49m,109.0,6.8,191.0,Scripts\adventure_movies
Adventure,STEVE (A Minecraft Movie),1h 1m,61.0,,,Scripts\adventure_movies
Adventure,Gladiators,1h 35m,95.0,6.3,39.0,Scripts\adventure_movies
Adventure,Treasure Trackers,1h 32m,92.0,5.8,159.0,Scripts\adventure_movies
Adventure,The Mountain,1h 29m,89.0,6.6,155.0,Scripts\adventure_movies
Adventure,Gaami,2h 27m,147.0,6.4,2000.0,Scripts\adventure_movies
Adventure,Return to Wickensburg,1h 28m,88.0,5.0,27.0,Scripts\adventure_movies
Adventure,My Freaky Family,1h 26m,86.0,6.3,397.0,Scripts\adventure_movies
Adventure,Rally Caps,1h 40m,100.0,5.5,137.0,Scripts\adventure_movies
Adventure,Storm Crashers,1h 28m,88.0,6.3,557.0,Scripts\adventure_movies
Adventure,The Casagrandes Movie,1h 29m,89.0,5.6,662.0,Scripts\adventure_movies
Adventure,I Heart Robots,1h 16m,76.0,4.6,2400.0,Scripts\adventure_movies
Adventure,Earthquake Underground,1h 23m,83.0,3.3,192.0,Scripts\adventure_movies
Adventure,Ahl Al Kahf,2h,120.0,5.3,258.0,Scripts\adventure_movies
Adventure,A Trip Elsewhere,1h 33m,93.0,5.6,101.0,Scripts\adventure_movies
Adventure,Mong Vuot,1h 36m,96.0,5.3,123.0,Scripts\adventure_movies
Adventure,Dünya Varmis,1h 40m,100.0,7.4,51.0,Scripts\adventure_movies
Adventure,Mobile Suit Gundam SEED Freedom,2h 4m,124.0,6.6,944.0,Scripts\adventure_movies
Adventure,Jathara,2h 9m,129.0,6.4,1100.0,Scripts\adventure_movies
Adventure,Oculus,1h 53m,113.0,6.0,15.0,Scripts\adventure_movies
Adventure,The Traveller,2h 14m,134.0,5.2,207.0,Scripts\adventure_movies
Adventure,Satu - Year of the Rabbit,1h 33m,93.0,9.1,56.0,Scripts\adventure_movies
Adventure,Sunlight,1h 36m,96.0,7.9,17.0,Scripts\adventure_movies
Adventure,I Left My Heart in Colombia,1h 36m,,9.1,416.0,Scripts\adventure_movies
Adventure,Tanning Zone,1h 36m,,,,Scripts\adventure_movies
Adventure,Empire Queen: The Golden Age of Magic,2h 28m,148.0,3.2,204.0,Scripts\adventure_movies
Adventure,Witch Hunter,1h 20m,80.0,5.2,23.0,Scripts\adventure_movies
Adventure,Captain Miller,2h 37m,157.0,6.5,8600.0,Scripts\adventure_movies
Adventure,Amazon Bullseye,1h 53m,113.0,5.3,190.0,Scripts\adventure_movies
Adventure,Kvitebjørn,1h 25m,85.0,5.9,54.0,Scripts\adventure_movies
Adventure,Niko: Beyond the Northern Lights,1h 26m,86.0,6.2,325.0,Scripts\adventure_movies
Adventure,Warrior Awang and Master Tok Gajah,1h 58m,118.0,4.6,472.0,Scripts\adventure_movies
Adventure,Odio el verano,1h 43m,103.0,5.1,564.0,Scripts\adventure_movies
Adventure,Next to Us,2h 5m,125.0,4.9,221.0,Scripts\adventure_movies
Adventure,Rocky Road to Berlin,1h 44m,104.0,7.2,1400.0,Scripts\adventure_movies
Adventure,Trifole,1h 40m,100.0,7.7,50.0,Scripts\adventure_movies
Adventure,Bremenskie muzykanty,1h 55m,115.0,4.6,668.0,Scripts\adventure_movies
Adventure,Daye: Seret ahl el Daye,1h 44m,104.0,7.8,15.0,Scripts\adventure_movies
Adventure,Ghost Island,1h 35m,95.0,7.3,46.0,Scripts\adventure_movies
Adventure,Its Name Was Mormo,1h 33m,93.0,3.7,114.0,Scripts\adventure_movies
Adventure,Kalvan,2h 22m,142.0,5.6,985.0,Scripts\adventure_movies
Adventure,The Kingdom,2h 13m,133.0,7.9,88.0,Scripts\adventure_movies
Adventure,Meanwhile on Earth,1h 29m,89.0,6.0,897.0,Scripts\adventure_movies
Adventure,Shrek 5: The Contract - A Fan Made Film,1h 24m,84.0,7.0,19.0,Scripts\adventure_movies
Adventure,The Forest,1h 17m,77.0,6.5,48.0,Scripts\adventure_movies
Adventure,Taklee Genesis x Worlds Collide,2h 26m,146.0,5.4,401.0,Scripts\adventure_movies
Adventure,Kodaikanal,2h 53m,173.0,9.2,69.0,Scripts\adventure_movies
Adventure,The Artifact,1h 48m,108.0,,,Scripts\adventure_movies
Adventure,Memes & Nightmares,1h 21m,81.0,5.7,84.0,Scripts\adventure_movies
Adventure,Fox & Hare Save the Forest,1h 11m,71.0,5.9,198.0,Scripts\adventure_movies
Adventure,Dead Dead Demon's Dededede Destruction,2h,120.0,7.0,143.0,Scripts\adventure_movies
Adventure,The Epidemic,1h 35m,95.0,5.8,69.0,Scripts\adventure_movies
Adventure,Big City Greens the Movie: Spacecation,1h 23m,83.0,6.2,538.0,Scripts\adventure_movies
Adventure,Road Wars: Max Fury,1h 23m,83.0,2.0,350.0,Scripts\adventure_movies
Adventure,Si Juki the Movie: Harta Pulau Monyet,1h 47m,107.0,6.0,115.0,Scripts\adventure_movies
Adventure,"Maya, donne-moi un titre",1h 1m,61.0,6.4,50.0,Scripts\adventure_movies
Adventure,My Fathers' Daughter,1h 18m,78.0,6.7,74.0,Scripts\adventure_movies
Adventure,Little Emma,1h 46m,106.0,5.7,106.0,Scripts\adventure_movies
Adventure,Stranded Pearl,1h 30m,90.0,6.0,27.0,Scripts\adventure_movies
Adventure,The Legend Hunters,1h 30m,,5.4,30.0,Scripts\adventure_movies
Adventure,Five Friends,1h 52m,112.0,6.7,882.0,Scripts\adventure_movies
Adventure,The Backrooms,1h 3m,63.0,6.2,8.0,Scripts\adventure_movies
