Genre,Movie Name,Duration,Duration Minutes,Rating,Votes
Adventure,Gaami,2h 27m,147,6.4,2000
Adventure,Return to Wickensburg,1h 28m,88,5.0,27
Adventure,My Freaky Family,1h 26m,86,6.3,397
Adventure,Rally Caps,1h 40m,100,5.5,137
Adventure,Storm Crashers,1h 28m,88,6.3,557
Adventure,The Casagrandes Movie,1h 29m,89,5.6,662
Adventure,I Heart Robots,1h 16m,76,4.6,2400
Adventure,Earthquake Underground,1h 23m,83,3.3,192
Adventure,Ahl Al Kahf,2h,120,5.3,258
Adventure,A Trip Elsewhere,1h 33m,93,5.6,101
Adventure,Mong Vuot,1h 36m,96,5.3,123
Adventure,Dünya Varmis,1h 40m,100,7.4,51
Adventure,Mobile Suit Gundam SEED Freedom,2h 4m,124,6.6,944
Adventure,Jathara,2h 9m,129,6.4,1100
Adventure,Oculus,1h 53m,113,6.0,15
Adventure,The Traveller,2h 14m,134,5.2,207
Adventure,Satu - Year of the Rabbit,1h 33m,93,9.1,56
Adventure,Sunlight,1h 36m,96,7.9,17
Adventure,I Left My Heart in Colombia,1h 36m,N/A,9.1,416
Adventure,Tanning Zone,1h 36m,N/A,N/A,N/A
Adventure,Empire Queen: The Golden Age of Magic,2h 28m,148,3.2,204
Adventure,Witch Hunter,1h 20m,80,5.2,23
Adventure,Captain Miller,2h 37m,157,6.5,8600
Adventure,Amazon Bullseye,1h 53m,113,5.3,190
Adventure,Kvitebjørn,1h 25m,85,5.9,54
Adventure,Niko: Beyond the Northern Lights,1h 26m,86,6.2,325
Adventure,Warrior Awang and Master Tok Gajah,1h 58m,118,4.6,472
Adventure,Odio el verano,1h 43m,103,5.1,564
Adventure,Next to Us,2h 5m,125,4.9,221
Adventure,Rocky Road to Berlin,1h 44m,104,7.2,1400
Adventure,Trifole,1h 40m,100,7.7,50
Adventure,Bremenskie muzykanty,1h 55m,115,4.6,668
Adventure,Daye: Seret ahl el Daye,1h 44m,104,7.8,15
Adventure,Ghost Island,1h 35m,95,7.3,46
Adventure,Its Name Was Mormo,1h 33m,93,3.7,114
Adventure,Kalvan,2h 22m,142,5.6,985
